Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,URUGUAY
2014,1/10/2014,1,Friday,10,Baños,FALTA DE BAÑOS - SUBTE,B,URUGUAY
2014,1/10/2014,1,Friday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO
2014,1/10/2014,1,Friday,10,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,JURAMENTO
2014,1/10/2014,1,Friday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,1/10/2014,1,Friday,10,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,OLLEROS
2014,1/10/2014,1,Friday,10,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,OLLEROS
2014,1/10/2014,1,Friday,10,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,H,CORRIENTES
2014,1/10/2014,1,Friday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PUAN
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PUAN
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PUAN
2014,1/10/2014,1,Friday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PUAN
2014,1/10/2014,1,Friday,10,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PUAN
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PLAZA DE MISERERE
2014,1/10/2014,1,Friday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,9 DE JULIO
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PLAZA ITALIA
2014,1/10/2014,1,Friday,10,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,AGÜERO
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,1/10/2014,1,Friday,10,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2014,1/11/2014,1,Saturday,11,Accesos cerrados,ACCESOS CERRADOS - SUBTE,Sin especificar,Sin especificar
2014,1/11/2014,1,Saturday,11,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,RIO DE JANEIRO
2014,1/11/2014,1,Saturday,11,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,1/12/2014,1,Sunday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FLORIDA
2014,1/12/2014,1,Sunday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,Sin especificar,Sin especificar
2014,1/12/2014,1,Sunday,12,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS
2014,1/12/2014,1,Sunday,12,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,D,PUEYRREDON_D
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2014,1/13/2014,1,Monday,13,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,JOSE HERNANDEZ
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CONGRESO DE TUCUMAN
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CONGRESO DE TUCUMAN
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CONGRESO DE TUCUMAN
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA
2014,1/13/2014,1,Monday,13,Accesos cerrados,ACCESOS CERRADOS - SUBTE,Sin especificar,Sin especificar
2014,1/13/2014,1,Monday,13,Seguridad,DISTURBIOS - SUBTE,C,AVENIDA DE MAYO
2014,1/13/2014,1,Monday,13,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,H,CASEROS
2014,1/13/2014,1,Monday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Accesos cerrados,ACCESOS CERRADOS - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Baños,mantenimiento de baños - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,INCLAN
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,INCLAN
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,INCLAN
2014,1/13/2014,1,Monday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,INCLAN
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,INCLAN
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,1/13/2014,1,Monday,13,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,EMILIO MITRE
2014,1/13/2014,1,Monday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,PARQUE PATRICIOS
2014,1/13/2014,1,Monday,13,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,OLLEROS
2014,1/13/2014,1,Monday,13,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,H,CORRIENTES
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES
2014,1/13/2014,1,Monday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,ONCE
2014,1/13/2014,1,Monday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,ONCE
2014,1/13/2014,1,Monday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,SAN JOSE DE FLORES
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO
2014,1/13/2014,1,Monday,13,Deficiencias en información,FALTA DE INFORMACION - SUBTE,D,9 DE JULIO
2014,1/13/2014,1,Monday,13,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,PLAZA ITALIA
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2014,1/13/2014,1,Monday,13,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,1/13/2014,1,Monday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,DE LOS INCAS
2014,1/14/2014,1,Tuesday,14,Emergencias,ELEMENTOS PARA URGENCIAS - SUBTE,H,HOSPITALES
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HOSPITALES
2014,1/14/2014,1,Tuesday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,H,HOSPITALES
2014,1/14/2014,1,Tuesday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CARABOBO
2014,1/14/2014,1,Tuesday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,DE LOS INCAS
2014,1/14/2014,1,Tuesday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,CONGRESO DE TUCUMAN
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CONGRESO DE TUCUMAN
2014,1/14/2014,1,Tuesday,14,Seguridad,ROBOS O ILICITOS EN VAGON; ESTACION O PASILLOS - SUBTE,D,FACULTAD DE MEDICINA
2014,1/14/2014,1,Tuesday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,ALEM
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CALLAO_B
2014,1/14/2014,1,Tuesday,14,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,PUEYRREDON_B
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,PUEYRREDON_B
2014,1/14/2014,1,Tuesday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,PUEYRREDON_B
2014,1/14/2014,1,Tuesday,14,Baños,FALTA DE BAÑOS - SUBTE,B,PUEYRREDON_B
2014,1/14/2014,1,Tuesday,14,Deficiencias en información,SEÑALETICA - SUBTE,B,PUEYRREDON_B
2014,1/14/2014,1,Tuesday,14,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,H,CASEROS
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CASEROS
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CASEROS
2014,1/14/2014,1,Tuesday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,CASEROS
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CASEROS
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CASEROS
2014,1/14/2014,1,Tuesday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,HUMBERTO PRIMO
2014,1/14/2014,1,Tuesday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,Sin especificar,Sin especificar
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN JOSE DE FLORES
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,1/14/2014,1,Tuesday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN PEDRITO
2014,1/14/2014,1,Tuesday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,SAN PEDRITO
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PUAN
2014,1/14/2014,1,Tuesday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,LORIA
2014,1/14/2014,1,Tuesday,14,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,SAN JUAN
2014,1/14/2014,1,Tuesday,14,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,PUEYRREDON_D
2014,1/14/2014,1,Tuesday,14,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PLAZA DE MAYO
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,SAN JUAN
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,SAN JUAN
2014,1/15/2014,1,Wednesday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,E,SAN JUAN
2014,1/15/2014,1,Wednesday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,E,BOLIVAR
2014,1/15/2014,1,Wednesday,15,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,BOLIVAR
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,BOLIVAR
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,BOLIVAR
2014,1/15/2014,1,Wednesday,15,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,JOSE HERNANDEZ
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,FACULTAD DE MEDICINA
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS PELLEGRINI
2014,1/15/2014,1,Wednesday,15,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,ALEM
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,ALEM
2014,1/15/2014,1,Wednesday,15,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,DORREGO
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DORREGO
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DORREGO
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DORREGO
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,1/15/2014,1,Wednesday,15,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,B,URUGUAY
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,URUGUAY
2014,1/15/2014,1,Wednesday,15,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,LIMA
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,SAENZ PEÑA
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,MINISTRO CARRANZA
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,ENTRE RIOS
2014,1/15/2014,1,Wednesday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,C,INDEPENDENCIA_C
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,INDEPENDENCIA_C
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA
2014,1/15/2014,1,Wednesday,15,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,H,HUMBERTO PRIMO
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,AVENIDA LA PLATA
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2014,1/15/2014,1,Wednesday,15,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,ACOYTE
2014,1/15/2014,1,Wednesday,15,Deficiencias en información,MAPAS EN MAL ESTADO O DESACTUALIZADOS - SUBTE,A,ALBERTI
2014,1/15/2014,1,Wednesday,15,Estaciones,FILTRACIONES - SUBTE,A,PUAN
2014,1/15/2014,1,Wednesday,15,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PRIMERA JUNTA
2014,1/15/2014,1,Wednesday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,PUEYRREDON_D
2014,1/15/2014,1,Wednesday,15,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,DE LOS INCAS
2014,1/15/2014,1,Wednesday,15,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,DE LOS INCAS
2014,1/16/2014,1,Thursday,16,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,Sin especificar,Sin especificar
2014,1/16/2014,1,Thursday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,Sin especificar,Sin especificar
2014,1/16/2014,1,Thursday,16,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,CARABOBO
2014,1/16/2014,1,Thursday,16,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,CARABOBO
2014,1/16/2014,1,Thursday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO
2014,1/16/2014,1,Thursday,16,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,JURAMENTO
2014,1/16/2014,1,Thursday,16,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,JOSE HERNANDEZ
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2014,1/16/2014,1,Thursday,16,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,CONGRESO
2014,1/16/2014,1,Thursday,16,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,FACULTAD DE MEDICINA
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA
2014,1/16/2014,1,Thursday,16,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,ALEM
2014,1/16/2014,1,Thursday,16,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,MALABIA
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAENZ PEÑA
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,MINISTRO CARRANZA
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,1/16/2014,1,Thursday,16,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,D,TRIBUNALES
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,TRIBUNALES
2014,1/16/2014,1,Thursday,16,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PERU
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,PICHINCHA
2014,1/16/2014,1,Thursday,16,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,BULNES
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2014,1/16/2014,1,Thursday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,PUEYRREDON_D
2014,1/16/2014,1,Thursday,16,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,D,SCALABRINI ORTIZ
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,1/16/2014,1,Thursday,16,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2014,1/16/2014,1,Thursday,16,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,B,JUAN MANUEL DE ROSAS
